regularity,vertices,seed,tree-decomp-width,algorithm,tree-decomp-time,simulation-time
5,10,14,NaN,liquid,NaN,6.593
5,10,15,NaN,liquid,NaN,6.598
5,10,16,NaN,liquid,NaN,6.66
5,10,17,NaN,liquid,NaN,6.59
5,10,18,NaN,liquid,NaN,6.635
5,10,19,NaN,liquid,NaN,6.604
5,10,20,NaN,liquid,NaN,6.639
5,10,21,NaN,liquid,NaN,6.528
5,10,22,NaN,liquid,NaN,6.605
5,10,23,NaN,liquid,NaN,6.582
5,10,24,NaN,liquid,NaN,6.735
5,14,0,NaN,liquid,NaN,7.667
5,14,1,NaN,liquid,NaN,7.615
5,14,2,NaN,liquid,NaN,7.667
5,14,3,NaN,liquid,NaN,7.732
5,14,4,NaN,liquid,NaN,7.61
5,14,5,NaN,liquid,NaN,7.637
5,14,6,NaN,liquid,NaN,7.568
5,14,7,NaN,liquid,NaN,7.744
5,14,8,NaN,liquid,NaN,7.599
5,14,9,NaN,liquid,NaN,7.743
5,14,10,NaN,liquid,NaN,7.581
5,14,11,NaN,liquid,NaN,7.514
5,14,12,NaN,liquid,NaN,7.565
5,14,13,NaN,liquid,NaN,7.602
5,14,14,NaN,liquid,NaN,7.732
5,14,15,NaN,liquid,NaN,7.705
5,14,16,NaN,liquid,NaN,7.7
5,14,17,NaN,liquid,NaN,7.568
5,14,18,NaN,liquid,NaN,7.636
5,14,19,NaN,liquid,NaN,7.68
5,14,20,NaN,liquid,NaN,7.547
5,14,21,NaN,liquid,NaN,7.646
5,14,22,NaN,liquid,NaN,7.651
5,14,23,NaN,liquid,NaN,7.532
5,14,24,NaN,liquid,NaN,7.589
5,18,0,NaN,liquid,NaN,14.612
5,18,1,NaN,liquid,NaN,13.756
5,18,2,NaN,liquid,NaN,14.59
5,18,3,NaN,liquid,NaN,14.789
5,18,4,NaN,liquid,NaN,13.771
5,18,5,NaN,liquid,NaN,14.523
5,18,6,NaN,liquid,NaN,15.107
5,18,7,NaN,liquid,NaN,14.119
5,18,8,NaN,liquid,NaN,14.886
5,18,9,NaN,liquid,NaN,13.325
5,18,10,NaN,liquid,NaN,14.339
5,18,11,NaN,liquid,NaN,14.814
5,18,12,NaN,liquid,NaN,14.482
5,18,13,NaN,liquid,NaN,13.59
5,18,14,NaN,liquid,NaN,15.317
5,18,15,NaN,liquid,NaN,14.211
5,18,16,NaN,liquid,NaN,14.806
5,18,17,NaN,liquid,NaN,14.521
5,18,18,NaN,liquid,NaN,14.573
5,18,19,NaN,liquid,NaN,15.148
5,18,20,NaN,liquid,NaN,14.678
5,18,21,NaN,liquid,NaN,14.321
5,18,22,NaN,liquid,NaN,13.434
5,18,23,NaN,liquid,NaN,14.029
5,18,24,NaN,liquid,NaN,13.155
5,22,0,NaN,liquid,NaN,161.382
5,22,1,NaN,liquid,NaN,111.738
5,22,2,NaN,liquid,NaN,174.161
5,22,3,NaN,liquid,NaN,173.791
5,22,4,NaN,liquid,NaN,138.189
5,22,5,NaN,liquid,NaN,177.117
5,22,6,NaN,liquid,NaN,169.504
5,22,7,NaN,liquid,NaN,178.907
5,22,8,NaN,liquid,NaN,159.506
5,22,9,NaN,liquid,NaN,184.992
5,22,10,NaN,liquid,NaN,164.92
5,22,11,NaN,liquid,NaN,174.031
5,22,12,NaN,liquid,NaN,157.157
5,22,13,NaN,liquid,NaN,181.827
5,22,14,NaN,liquid,NaN,151.728
5,22,15,NaN,liquid,NaN,147.783
5,22,16,NaN,liquid,NaN,157.948
5,22,17,NaN,liquid,NaN,148.556
5,22,18,NaN,liquid,NaN,141.641
5,22,19,NaN,liquid,NaN,145.67
5,22,20,NaN,liquid,NaN,166.568
5,22,21,NaN,liquid,NaN,156.766
5,22,22,NaN,liquid,NaN,175.57
5,22,23,NaN,liquid,NaN,166.143
5,22,24,NaN,liquid,NaN,181.933
3,10,0,4,meiji-e,0.568,0.0920334
3,10,1,4,meiji-e,0.534,0.0862181
3,10,2,6,meiji-e,0.614,0.159484
3,10,3,5,meiji-e,0.657,0.122244
3,10,4,6,meiji-e,0.679,0.166479
3,10,5,6,meiji-e,0.68,0.1849
3,10,6,5,meiji-e,0.604,0.107173
3,10,7,5,meiji-e,0.564,0.118307
3,10,8,5,meiji-e,0.618,0.124943
3,10,9,5,meiji-e,0.591,0.128657
3,10,10,5,meiji-e,0.562,0.112246
3,10,11,5,meiji-e,0.597,0.133254
3,10,12,5,meiji-e,0.55,0.112328
3,10,13,4,meiji-e,0.544,0.0966589
3,10,14,4,meiji-e,0.547,0.0812416
3,10,15,5,meiji-e,0.548,0.124032
3,10,16,5,meiji-e,0.574,0.122826
3,10,17,5,meiji-e,0.635,0.140137
3,10,18,6,meiji-e,0.583,0.159217
3,10,19,5,meiji-e,0.573,0.113111
3,10,20,5,meiji-e,0.565,0.112892
3,10,21,5,meiji-e,0.552,0.10924
3,10,22,5,meiji-e,0.592,0.137307
3,10,23,5,meiji-e,0.549,0.108798
3,10,24,5,meiji-e,0.532,0.0934306
3,10,25,4,meiji-e,0.565,0.0985285
3,10,26,5,meiji-e,0.572,0.122319
3,10,27,5,meiji-e,0.606,0.0991446
3,10,28,5,meiji-e,0.56,0.116975
3,10,29,5,meiji-e,0.611,0.117606
3,10,30,5,meiji-e,0.57,0.10902
3,10,31,6,meiji-e,0.603,0.24187
3,10,32,5,meiji-e,0.576,0.119215
3,10,33,5,meiji-e,0.609,0.123429
3,10,34,5,meiji-e,0.553,0.110622
3,10,35,5,meiji-e,0.64,0.119555
3,10,36,4,meiji-e,0.571,0.0932581
3,10,37,5,meiji-e,0.539,0.104259
3,10,38,5,meiji-e,0.631,0.130423
3,10,39,5,meiji-e,0.604,0.10694
3,10,40,5,meiji-e,0.559,0.0993263
3,10,41,5,meiji-e,0.595,0.13767
3,10,42,5,meiji-e,0.563,0.121013
3,10,43,5,meiji-e,0.598,0.103206
3,10,44,5,meiji-e,0.578,0.113824
3,10,45,5,meiji-e,0.621,0.119943
3,10,46,4,meiji-e,0.565,0.0816207
3,10,47,6,meiji-e,0.593,0.188891
3,10,48,5,meiji-e,0.56,0.118323
3,10,49,6,meiji-e,0.637,0.166011
3,12,0,NaN,meiji-e,NaN,NaN
3,12,1,NaN,meiji-e,NaN,NaN
3,12,2,NaN,meiji-e,NaN,NaN
3,12,3,NaN,meiji-e,NaN,NaN
3,12,4,NaN,meiji-e,NaN,NaN
3,12,5,NaN,meiji-e,NaN,NaN
3,12,6,NaN,meiji-e,NaN,NaN
3,12,7,NaN,meiji-e,NaN,NaN
3,12,8,NaN,meiji-e,NaN,NaN
3,12,9,NaN,meiji-e,NaN,NaN
3,12,10,NaN,meiji-e,NaN,NaN
3,12,11,NaN,meiji-e,NaN,NaN
3,12,12,NaN,meiji-e,NaN,NaN
3,12,13,NaN,meiji-e,NaN,NaN
3,12,14,NaN,meiji-e,NaN,NaN
3,12,15,NaN,meiji-e,NaN,NaN
3,12,16,NaN,meiji-e,NaN,NaN
3,12,17,NaN,meiji-e,NaN,NaN
3,12,18,NaN,meiji-e,NaN,NaN
3,12,19,NaN,meiji-e,NaN,NaN
3,12,20,NaN,meiji-e,NaN,NaN
3,12,21,NaN,meiji-e,NaN,NaN
3,12,22,NaN,meiji-e,NaN,NaN
3,12,23,NaN,meiji-e,NaN,NaN
3,12,24,NaN,meiji-e,NaN,NaN
3,12,25,NaN,meiji-e,NaN,NaN
3,12,26,NaN,meiji-e,NaN,NaN
3,12,27,NaN,meiji-e,NaN,NaN
3,12,28,NaN,meiji-e,NaN,NaN
3,12,29,NaN,meiji-e,NaN,NaN
3,12,30,NaN,meiji-e,NaN,NaN
3,12,31,NaN,meiji-e,NaN,NaN
3,12,32,NaN,meiji-e,NaN,NaN
3,12,33,NaN,meiji-e,NaN,NaN
3,12,34,NaN,meiji-e,NaN,NaN
3,12,35,NaN,meiji-e,NaN,NaN
3,12,36,NaN,meiji-e,NaN,NaN
3,12,37,NaN,meiji-e,NaN,NaN
3,12,38,NaN,meiji-e,NaN,NaN
3,12,39,NaN,meiji-e,NaN,NaN
3,12,40,NaN,meiji-e,NaN,NaN
3,12,41,NaN,meiji-e,NaN,NaN
3,12,42,NaN,meiji-e,NaN,NaN
3,12,43,NaN,meiji-e,NaN,NaN
3,12,44,NaN,meiji-e,NaN,NaN
3,12,45,NaN,meiji-e,NaN,NaN
3,12,46,NaN,meiji-e,NaN,NaN
3,12,47,NaN,meiji-e,NaN,NaN
3,12,48,NaN,meiji-e,NaN,NaN
3,12,49,NaN,meiji-e,NaN,NaN
3,14,0,5,meiji-e,0.668,0.246875
3,14,1,6,meiji-e,0.729,0.429185
3,14,2,5,meiji-e,0.612,0.232878
3,14,3,5,meiji-e,0.665,0.233139
3,14,4,5,meiji-e,0.658,0.209801
3,14,5,6,meiji-e,0.788,0.431847
3,14,6,5,meiji-e,0.67,0.240267
3,14,7,5,meiji-e,0.626,0.263189
3,14,8,5,meiji-e,0.604,0.212922
3,14,9,5,meiji-e,0.614,0.224825
3,14,10,5,meiji-e,0.658,0.258186
3,14,11,6,meiji-e,0.715,0.322559
3,14,12,6,meiji-e,0.688,0.385036
3,14,13,5,meiji-e,0.634,0.245005
3,14,14,4,meiji-e,0.631,0.185598
3,14,15,5,meiji-e,0.629,0.225514
3,14,16,5,meiji-e,0.616,0.201313
3,14,17,4,meiji-e,0.626,0.175456
3,14,18,6,meiji-e,0.728,0.406218
3,14,19,5,meiji-e,0.68,0.245235
3,14,20,5,meiji-e,0.689,0.272927
3,14,21,5,meiji-e,0.631,0.208789
3,14,22,6,meiji-e,0.681,0.31173
3,14,23,5,meiji-e,0.646,0.251409
3,14,24,6,meiji-e,0.894,0.387141
3,14,25,5,meiji-e,0.663,0.246121
3,14,26,5,meiji-e,0.64,0.216565
3,14,27,5,meiji-e,0.643,0.285086
3,14,28,5,meiji-e,0.656,0.240427
3,14,29,5,meiji-e,0.653,0.250466
3,14,30,5,meiji-e,0.638,0.240185
3,14,31,5,meiji-e,0.632,0.227417
3,14,32,5,meiji-e,0.661,0.254108
3,14,33,5,meiji-e,0.617,0.275272
3,14,34,6,meiji-e,0.634,0.325893
3,14,35,6,meiji-e,0.653,0.373575
3,14,36,5,meiji-e,0.627,0.200243
3,14,37,6,meiji-e,0.699,0.425601
3,14,38,5,meiji-e,0.692,0.222764
3,14,39,5,meiji-e,0.652,0.206336
3,14,40,6,meiji-e,0.699,0.378943
3,14,41,5,meiji-e,0.628,0.240995
3,14,42,5,meiji-e,0.659,0.232012
3,14,43,6,meiji-e,0.702,0.357226
3,14,44,5,meiji-e,0.634,0.246604
3,14,45,5,meiji-e,0.629,0.180385
3,14,46,5,meiji-e,0.631,0.228349
3,14,47,6,meiji-e,0.635,0.345177
3,14,48,4,meiji-e,0.633,0.1743
3,14,49,5,meiji-e,0.639,0.261601
3,16,0,NaN,meiji-e,NaN,NaN
3,16,1,NaN,meiji-e,NaN,NaN
3,16,2,NaN,meiji-e,NaN,NaN
3,16,3,NaN,meiji-e,NaN,NaN
3,16,4,NaN,meiji-e,NaN,NaN
3,16,5,NaN,meiji-e,NaN,NaN
3,16,6,NaN,meiji-e,NaN,NaN
3,16,7,NaN,meiji-e,NaN,NaN
3,16,8,NaN,meiji-e,NaN,NaN
3,16,9,NaN,meiji-e,NaN,NaN
3,16,10,NaN,meiji-e,NaN,NaN
3,16,11,NaN,meiji-e,NaN,NaN
3,16,12,NaN,meiji-e,NaN,NaN
3,16,13,NaN,meiji-e,NaN,NaN
3,16,14,NaN,meiji-e,NaN,NaN
3,16,15,NaN,meiji-e,NaN,NaN
3,16,16,NaN,meiji-e,NaN,NaN
3,16,17,NaN,meiji-e,NaN,NaN
3,16,18,NaN,meiji-e,NaN,NaN
3,16,19,NaN,meiji-e,NaN,NaN
3,16,20,NaN,meiji-e,NaN,NaN
3,16,21,NaN,meiji-e,NaN,NaN
3,16,22,NaN,meiji-e,NaN,NaN
3,16,23,NaN,meiji-e,NaN,NaN
3,16,24,NaN,meiji-e,NaN,NaN
3,16,25,NaN,meiji-e,NaN,NaN
3,16,26,NaN,meiji-e,NaN,NaN
3,16,27,NaN,meiji-e,NaN,NaN
3,16,28,NaN,meiji-e,NaN,NaN
3,16,29,NaN,meiji-e,NaN,NaN
3,16,30,NaN,meiji-e,NaN,NaN
3,16,31,NaN,meiji-e,NaN,NaN
3,16,32,NaN,meiji-e,NaN,NaN
3,16,33,NaN,meiji-e,NaN,NaN
3,16,34,NaN,meiji-e,NaN,NaN
3,16,35,NaN,meiji-e,NaN,NaN
3,16,36,NaN,meiji-e,NaN,NaN
3,16,37,NaN,meiji-e,NaN,NaN
3,16,38,NaN,meiji-e,NaN,NaN
3,16,39,NaN,meiji-e,NaN,NaN
3,16,40,NaN,meiji-e,NaN,NaN
3,16,41,NaN,meiji-e,NaN,NaN
3,16,42,NaN,meiji-e,NaN,NaN
3,16,43,NaN,meiji-e,NaN,NaN
3,16,44,NaN,meiji-e,NaN,NaN
3,16,45,NaN,meiji-e,NaN,NaN
3,16,46,NaN,meiji-e,NaN,NaN
3,16,47,NaN,meiji-e,NaN,NaN
3,16,48,NaN,meiji-e,NaN,NaN
3,16,49,NaN,meiji-e,NaN,NaN
3,18,0,6,meiji-e,0.897,0.647317
3,18,1,7,meiji-e,0.917,1.28887
3,18,2,6,meiji-e,0.957,0.703749
3,18,3,5,meiji-e,0.734,0.445764
3,18,4,6,meiji-e,0.932,0.578372
3,18,5,5,meiji-e,0.732,0.417221
3,18,6,5,meiji-e,0.781,0.400325
3,18,7,5,meiji-e,0.747,0.371086
3,18,8,7,meiji-e,1.044,1.78309
3,18,9,7,meiji-e,1.013,1.07881
3,18,10,6,meiji-e,0.831,0.643565
3,18,11,5,meiji-e,0.8,0.329682
3,18,12,6,meiji-e,0.968,0.628852
3,18,13,7,meiji-e,0.993,1.71152
3,18,14,6,meiji-e,0.966,0.482483
3,18,15,7,meiji-e,1.002,1.28682
3,18,16,7,meiji-e,1.146,1.09935
3,18,17,5,meiji-e,0.806,0.446473
3,18,18,6,meiji-e,0.859,0.643956
3,18,19,6,meiji-e,0.824,0.549913
3,18,20,7,meiji-e,0.892,2.05424
3,18,21,6,meiji-e,0.818,0.711919
3,18,22,6,meiji-e,0.83,0.575162
3,18,23,6,meiji-e,0.858,0.707362
3,18,24,5,meiji-e,0.696,0.408477
3,18,25,6,meiji-e,0.877,0.683302
3,18,26,5,meiji-e,0.689,0.305389
3,18,27,5,meiji-e,0.822,0.443269
3,18,28,6,meiji-e,0.866,0.7757
3,18,29,6,meiji-e,0.858,0.618875
3,18,30,6,meiji-e,0.827,0.713843
3,18,31,6,meiji-e,0.698,0.568239
3,18,32,6,meiji-e,0.792,0.629158
3,18,33,7,meiji-e,1.103,1.51592
3,18,34,5,meiji-e,0.726,0.415593
3,18,35,6,meiji-e,0.862,0.596502
3,18,36,6,meiji-e,0.881,0.769559
3,18,37,5,meiji-e,0.823,0.416508
3,18,38,5,meiji-e,0.715,0.374664
3,18,39,8,meiji-e,1.057,3.66283
3,18,40,6,meiji-e,0.82,0.734285
3,18,41,6,meiji-e,0.739,0.471419
3,18,42,5,meiji-e,0.774,0.438268
3,18,43,6,meiji-e,0.832,0.722798
3,18,44,5,meiji-e,0.702,0.299975
3,18,45,6,meiji-e,0.825,0.608901
3,18,46,6,meiji-e,0.879,0.638148
3,18,47,5,meiji-e,0.749,0.397431
3,18,48,5,meiji-e,0.71,0.412496
3,18,49,6,meiji-e,0.922,0.740461
3,20,0,NaN,meiji-e,NaN,NaN
3,20,1,NaN,meiji-e,NaN,NaN
3,20,2,NaN,meiji-e,NaN,NaN
3,20,3,NaN,meiji-e,NaN,NaN
3,20,4,NaN,meiji-e,NaN,NaN
3,20,5,NaN,meiji-e,NaN,NaN
3,20,6,NaN,meiji-e,NaN,NaN
3,20,7,NaN,meiji-e,NaN,NaN
3,20,8,NaN,meiji-e,NaN,NaN
3,20,9,NaN,meiji-e,NaN,NaN
3,20,10,NaN,meiji-e,NaN,NaN
3,20,11,NaN,meiji-e,NaN,NaN
3,20,12,NaN,meiji-e,NaN,NaN
3,20,13,NaN,meiji-e,NaN,NaN
3,20,14,NaN,meiji-e,NaN,NaN
3,20,15,NaN,meiji-e,NaN,NaN
3,20,16,NaN,meiji-e,NaN,NaN
3,20,17,NaN,meiji-e,NaN,NaN
3,20,18,NaN,meiji-e,NaN,NaN
3,20,19,NaN,meiji-e,NaN,NaN
3,20,20,NaN,meiji-e,NaN,NaN
3,20,21,NaN,meiji-e,NaN,NaN
3,20,22,NaN,meiji-e,NaN,NaN
3,20,23,NaN,meiji-e,NaN,NaN
3,20,24,NaN,meiji-e,NaN,NaN
3,20,25,NaN,meiji-e,NaN,NaN
3,20,26,NaN,meiji-e,NaN,NaN
3,20,27,NaN,meiji-e,NaN,NaN
3,20,28,NaN,meiji-e,NaN,NaN
3,20,29,NaN,meiji-e,NaN,NaN
3,20,30,NaN,meiji-e,NaN,NaN
3,20,31,NaN,meiji-e,NaN,NaN
3,20,32,NaN,meiji-e,NaN,NaN
3,20,33,NaN,meiji-e,NaN,NaN
3,20,34,NaN,meiji-e,NaN,NaN
3,20,35,NaN,meiji-e,NaN,NaN
3,20,36,NaN,meiji-e,NaN,NaN
3,20,37,NaN,meiji-e,NaN,NaN
3,20,38,NaN,meiji-e,NaN,NaN
3,20,39,NaN,meiji-e,NaN,NaN
3,20,40,NaN,meiji-e,NaN,NaN
3,20,41,NaN,meiji-e,NaN,NaN
3,20,42,NaN,meiji-e,NaN,NaN
3,20,43,NaN,meiji-e,NaN,NaN
3,20,44,NaN,meiji-e,NaN,NaN
3,20,45,NaN,meiji-e,NaN,NaN
3,20,46,NaN,meiji-e,NaN,NaN
3,20,47,NaN,meiji-e,NaN,NaN
3,20,48,NaN,meiji-e,NaN,NaN
3,20,49,NaN,meiji-e,NaN,NaN
3,22,0,7,meiji-e,1.371,2.33605
3,22,1,5,meiji-e,0.858,0.526568
3,22,2,6,meiji-e,0.959,0.880054
3,22,3,7,meiji-e,1.041,1.28537
3,22,4,6,meiji-e,0.961,0.993024
3,22,5,7,meiji-e,1.143,2.08727
3,22,6,5,meiji-e,0.852,0.999086
3,22,7,6,meiji-e,0.935,1.01053
3,22,8,7,meiji-e,1.381,2.4465
3,22,9,7,meiji-e,1.16,1.58104
3,22,10,7,meiji-e,1.429,2.248
3,22,11,5,meiji-e,0.91,0.656459
3,22,12,6,meiji-e,1.191,1.01202
3,22,13,6,meiji-e,0.958,0.939
3,22,14,5,meiji-e,0.839,0.575165
3,22,15,5,meiji-e,0.816,0.571355
3,22,16,6,meiji-e,1.144,1.02019
3,22,17,7,meiji-e,1.072,2.37953
3,22,18,7,meiji-e,1.315,2.04485
3,22,19,6,meiji-e,1.067,1.17216
3,22,20,7,meiji-e,0.968,2.18333
3,22,21,7,meiji-e,1.442,2.27833
3,22,22,8,meiji-e,1.67,6.08417
3,22,23,6,meiji-e,0.965,0.827237
3,22,24,7,meiji-e,1.297,2.07075
3,22,25,6,meiji-e,0.903,1.01802
3,22,26,6,meiji-e,0.874,0.804064
3,22,27,7,meiji-e,1.222,2.87987
3,22,28,5,meiji-e,0.762,0.465148
3,22,29,6,meiji-e,0.971,1.07522
3,22,30,7,meiji-e,1.734,1.90108
3,22,31,6,meiji-e,0.962,1.09213
3,22,32,5,meiji-e,0.794,0.529708
3,22,33,6,meiji-e,1.071,1.03622
3,22,34,6,meiji-e,0.931,0.915373
3,22,35,7,meiji-e,0.992,1.52913
3,22,36,6,meiji-e,1.019,1.05374
3,22,37,6,meiji-e,0.904,0.833701
3,22,38,6,meiji-e,1.098,1.12665
3,22,39,6,meiji-e,0.946,0.853555
3,22,40,7,meiji-e,1.717,2.31323
3,22,41,6,meiji-e,1.054,0.789995
3,22,42,6,meiji-e,1.004,1.03803
3,22,43,6,meiji-e,0.912,1.02212
3,22,44,6,meiji-e,1.017,1.13805
3,22,45,6,meiji-e,0.97,0.815943
3,22,46,5,meiji-e,0.88,0.591663
3,22,47,6,meiji-e,0.943,0.71235
3,22,48,6,meiji-e,0.984,0.922091
3,22,49,6,meiji-e,0.978,1.11352
3,24,0,NaN,meiji-e,NaN,NaN
3,24,1,NaN,meiji-e,NaN,NaN
3,24,2,NaN,meiji-e,NaN,NaN
3,24,3,NaN,meiji-e,NaN,NaN
3,24,4,NaN,meiji-e,NaN,NaN
3,24,5,NaN,meiji-e,NaN,NaN
3,24,6,NaN,meiji-e,NaN,NaN
3,24,7,NaN,meiji-e,NaN,NaN
3,24,8,NaN,meiji-e,NaN,NaN
3,24,9,NaN,meiji-e,NaN,NaN
3,24,10,NaN,meiji-e,NaN,NaN
3,24,11,NaN,meiji-e,NaN,NaN
3,24,12,NaN,meiji-e,NaN,NaN
3,24,13,NaN,meiji-e,NaN,NaN
3,24,14,NaN,meiji-e,NaN,NaN
3,24,15,NaN,meiji-e,NaN,NaN
3,24,16,NaN,meiji-e,NaN,NaN
3,24,17,NaN,meiji-e,NaN,NaN
3,24,18,NaN,meiji-e,NaN,NaN
3,24,19,NaN,meiji-e,NaN,NaN
3,24,20,NaN,meiji-e,NaN,NaN
3,24,21,NaN,meiji-e,NaN,NaN
3,24,22,NaN,meiji-e,NaN,NaN
3,24,23,NaN,meiji-e,NaN,NaN
3,24,24,NaN,meiji-e,NaN,NaN
3,24,25,NaN,meiji-e,NaN,NaN
3,24,26,NaN,meiji-e,NaN,NaN
3,24,27,NaN,meiji-e,NaN,NaN
3,24,28,NaN,meiji-e,NaN,NaN
3,24,29,NaN,meiji-e,NaN,NaN
3,24,30,NaN,meiji-e,NaN,NaN
3,24,31,NaN,meiji-e,NaN,NaN
3,24,32,NaN,meiji-e,NaN,NaN
3,24,33,NaN,meiji-e,NaN,NaN
3,24,34,NaN,meiji-e,NaN,NaN
3,24,35,NaN,meiji-e,NaN,NaN
3,24,36,NaN,meiji-e,NaN,NaN
3,24,37,NaN,meiji-e,NaN,NaN
3,24,38,NaN,meiji-e,NaN,NaN
3,24,39,NaN,meiji-e,NaN,NaN
3,24,40,NaN,meiji-e,NaN,NaN
3,24,41,NaN,meiji-e,NaN,NaN
3,24,42,NaN,meiji-e,NaN,NaN
3,24,43,NaN,meiji-e,NaN,NaN
3,24,44,NaN,meiji-e,NaN,NaN
3,24,45,NaN,meiji-e,NaN,NaN
3,24,46,NaN,meiji-e,NaN,NaN
3,24,47,NaN,meiji-e,NaN,NaN
3,24,48,NaN,meiji-e,NaN,NaN
3,24,49,NaN,meiji-e,NaN,NaN
3,26,0,7,meiji-e,1.741,2.97499
3,26,1,8,meiji-e,2.394,4.00458
3,26,2,6,meiji-e,1.325,1.64125
3,26,3,7,meiji-e,1.514,1.79835
3,26,4,7,meiji-e,2.235,2.93111
3,26,5,6,meiji-e,1.122,1.18454
3,26,6,7,meiji-e,1.569,3.02053
3,26,7,8,meiji-e,3.232,5.19814
3,26,8,7,meiji-e,1.426,4.60423
3,26,9,6,meiji-e,1.311,1.3901
3,26,10,6,meiji-e,1,1.17002
3,26,11,6,meiji-e,1.13,1.34953
3,26,12,7,meiji-e,1.907,2.65018
3,26,13,6,meiji-e,1.186,1.41882
3,26,14,6,meiji-e,1.327,1.66759
3,26,15,6,meiji-e,1.262,1.57584
3,26,16,7,meiji-e,1.583,2.55488
3,26,17,7,meiji-e,1.898,2.96032
3,26,18,6,meiji-e,1.089,1.6297
3,26,19,6,meiji-e,1.017,1.14565
3,26,20,7,meiji-e,1.579,2.71824
3,26,21,7,meiji-e,1.635,2.69268
3,26,22,7,meiji-e,1.558,2.29934
3,26,23,7,meiji-e,1.264,1.84745
3,26,24,8,meiji-e,7.779,9.39806
3,26,25,7,meiji-e,1.795,2.7917
3,26,26,6,meiji-e,1.22,1.09457
3,26,27,8,meiji-e,2.661,6.26906
3,26,28,7,meiji-e,1.93,3.34404
3,26,29,6,meiji-e,1.263,1.29653
3,26,30,6,meiji-e,1.127,1.35699
3,26,31,7,meiji-e,1.651,2.21842
3,26,32,5,meiji-e,0.9,0.743575
3,26,33,6,meiji-e,1.208,1.59816
3,26,34,7,meiji-e,1.236,2.65927
3,26,35,7,meiji-e,1.351,2.26963
3,26,36,7,meiji-e,1.498,3.22964
3,26,37,6,meiji-e,1.129,1.38984
3,26,38,6,meiji-e,1.326,1.40301
3,26,39,8,meiji-e,4.465,8.55867
3,26,40,6,meiji-e,1.38,1.49075
3,26,41,7,meiji-e,1.712,2.78663
3,26,42,7,meiji-e,1.341,2.77537
3,26,43,6,meiji-e,1.283,1.38518
3,26,44,6,meiji-e,1.366,1.10097
3,26,45,6,meiji-e,1.03,1.2775
3,26,46,7,meiji-e,1.571,4.13215
3,26,47,7,meiji-e,1.328,1.91092
3,26,48,7,meiji-e,1.448,1.8263
3,26,49,8,meiji-e,2.706,7.23625
3,28,0,NaN,meiji-e,NaN,NaN
3,28,1,NaN,meiji-e,NaN,NaN
3,28,2,NaN,meiji-e,NaN,NaN
3,28,3,NaN,meiji-e,NaN,NaN
3,28,4,NaN,meiji-e,NaN,NaN
3,28,5,NaN,meiji-e,NaN,NaN
3,28,6,NaN,meiji-e,NaN,NaN
3,28,7,NaN,meiji-e,NaN,NaN
3,28,8,NaN,meiji-e,NaN,NaN
3,28,9,NaN,meiji-e,NaN,NaN
3,28,10,NaN,meiji-e,NaN,NaN
3,28,11,NaN,meiji-e,NaN,NaN
3,28,12,NaN,meiji-e,NaN,NaN
3,28,13,NaN,meiji-e,NaN,NaN
3,28,14,NaN,meiji-e,NaN,NaN
3,28,15,NaN,meiji-e,NaN,NaN
3,28,16,NaN,meiji-e,NaN,NaN
3,28,17,NaN,meiji-e,NaN,NaN
3,28,18,NaN,meiji-e,NaN,NaN
3,28,19,NaN,meiji-e,NaN,NaN
3,28,20,NaN,meiji-e,NaN,NaN
3,28,21,NaN,meiji-e,NaN,NaN
3,28,22,NaN,meiji-e,NaN,NaN
3,28,23,NaN,meiji-e,NaN,NaN
3,28,24,NaN,meiji-e,NaN,NaN
3,28,25,NaN,meiji-e,NaN,NaN
3,28,26,NaN,meiji-e,NaN,NaN
3,28,27,NaN,meiji-e,NaN,NaN
3,28,28,NaN,meiji-e,NaN,NaN
3,28,29,NaN,meiji-e,NaN,NaN
3,28,30,NaN,meiji-e,NaN,NaN
3,28,31,NaN,meiji-e,NaN,NaN
3,28,32,NaN,meiji-e,NaN,NaN
3,28,33,NaN,meiji-e,NaN,NaN
3,28,34,NaN,meiji-e,NaN,NaN
3,28,35,NaN,meiji-e,NaN,NaN
3,28,36,NaN,meiji-e,NaN,NaN
3,28,37,NaN,meiji-e,NaN,NaN
3,28,38,NaN,meiji-e,NaN,NaN
3,28,39,NaN,meiji-e,NaN,NaN
3,28,40,NaN,meiji-e,NaN,NaN
3,28,41,NaN,meiji-e,NaN,NaN
3,28,42,NaN,meiji-e,NaN,NaN
3,28,43,NaN,meiji-e,NaN,NaN
3,28,44,NaN,meiji-e,NaN,NaN
3,28,45,NaN,meiji-e,NaN,NaN
3,28,46,NaN,meiji-e,NaN,NaN
3,28,47,NaN,meiji-e,NaN,NaN
3,28,48,NaN,meiji-e,NaN,NaN
3,28,49,NaN,meiji-e,NaN,NaN
3,30,0,8,meiji-e,3.435,6.45968
3,30,1,7,meiji-e,1.814,3.35487
3,30,2,8,meiji-e,4.494,14.3306
3,30,3,8,meiji-e,3.841,10.9937
3,30,4,7,meiji-e,1.993,2.87643
3,30,5,9,meiji-e,8.721,23.8541
3,30,6,7,meiji-e,1.872,3.12204
3,30,7,8,meiji-e,3.501,13.264
3,30,8,7,meiji-e,1.98,4.59567
3,30,9,8,meiji-e,2.412,8.66449
3,30,10,8,meiji-e,3.979,9.99489
3,30,11,9,meiji-e,14.12,20.721
3,30,12,8,meiji-e,1.972,13.4684
